"Order_ID","Order_Date","Customer_ID","Customer_Name","Product","Category","Quantity","Price","Sales","Profit","City","State","Region","Year","Month","Quarter","Month_Name","Profit_Margin","Is_Outlier"
"EC-1585",2025-09-05,"CUST-137","Gabriel Adams","iPhone 15 Pro","Electronics",1,82900,82900,26741.68,"Houston","Texas","Central",2025,9,"Q3","Sep",0.3226,FALSE
"EC-1586",2024-04-11,"CUST-138","Chloe Baker","Denim Jeans","Clothing",1,4900,4900,1956.84,"Philadelphia","Pennsylvania","East",2024,4,"Q2","Apr",0.3994,FALSE
"EC-1587",2026-06-08,"CUST-128","Sofia Allen","iPad Air","Electronics",3,49000,147000,49732.97,"New York","New York","East",2026,6,"Q2","Jun",0.3383,TRUE
"EC-1588",2024-04-04,"CUST-137","Gabriel Adams","LED Desk Lamp","Furniture",1,4000,4000,-526.13,"Chicago","Illinois","Central",2024,4,"Q2","Apr",-0.1315,FALSE
"EC-1589",2024-09-12,"CUST-101","John Doe","Gel Pen Set (12-pack)","Office Supplies",1,900,900,433.45,"Dallas","Texas","Central",2024,9,"Q3","Sep",0.4816,FALSE
"EC-1590",2024-08-20,"CUST-122","Abigail Clark","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1576.35,"Miami","Florida","South",2024,8,"Q3","Aug",0.3941,FALSE
"EC-1591",2025-06-05,"CUST-121","Logan Martin","Modern Sofa","Furniture",2,74500,149000,28354.7,"Houston","Texas","Central",2025,6,"Q2","Jun",0.1903,FALSE
"EC-1592",2025-01-13,"CUST-118","Harper Thompson","Dry Erase Whiteboard","Office Supplies",5,3700,18500,9350.69,"Atlanta","Georgia","South",2025,1,"Q1","Jan",0.5054,FALSE
"EC-1593",2024-07-06,"CUST-101","John Doe","Dry Erase Whiteboard","Office Supplies",1,3700,3700,1615.84,"Houston","Texas","Central",2024,7,"Q3","Jul",0.4367,FALSE
"EC-1594",2024-11-26,"CUST-138","Chloe Baker","Ergonomic Office Chair","Furniture",2,20500,41000,-2559.83,"Houston","Texas","Central",2024,11,"Q4","Nov",-0.0624,FALSE
"EC-1595",2024-06-09,"CUST-143","Wyatt Perez","Modern Sofa","Furniture",2,74500,149000,-2040.28,"Boston","Massachusetts","East",2024,6,"Q2","Jun",-0.0137,FALSE
"EC-1596",2024-08-01,"CUST-112","Mia Thomas","Premium Notebook Pack","Office Supplies",1,1200,1200,508.76,"New York","New York","East",2024,8,"Q3","Aug",0.424,FALSE
"EC-1597",2024-09-27,"CUST-135","Owen Scott","Gel Pen Set (12-pack)","Office Supplies",1,900,900,520.31,"Chicago","Illinois","Central",2024,9,"Q3","Sep",0.5781,FALSE
"EC-1598",2024-03-08,"CUST-129","Sebastian Young","Cotton Slim Fit T-Shirt","Clothing",3,2000,6000,2371.98,"Seattle","Washington","West",2024,3,"Q1","Mar",0.3953,FALSE
"EC-1599",2026-04-07,"CUST-147","Daniel Campbell","Dell XPS 15","Electronics",4,124000,496000,124932.07,"Dallas","Texas","Central",2026,4,"Q2","Apr",0.2519,TRUE
"EC-1600",2025-09-06,"CUST-146","Lillian Phillips","Running Shoes","Clothing",3,9900,29700,14548.31,"Seattle","Washington","West",2025,9,"Q3","Sep",0.4898,FALSE
"EC-1601",2025-05-05,"CUST-131","Jack King","Cotton Slim Fit T-Shirt","Clothing",5,2000,10000,4065.85,"Houston","Texas","Central",2025,5,"Q2","May",0.4066,FALSE
"EC-1602",2024-05-17,"CUST-101","John Doe","Dry Erase Whiteboard","Office Supplies",2,3700,7400,3034.13,"Chicago","Illinois","Central",2024,5,"Q2","May",0.41,FALSE
"EC-1603",2025-12-12,"CUST-124","Elizabeth Lewis","Sony WH-1000XM5","Electronics",1,33000,33000,4808.28,"Nashville","Tennessee","South",2025,12,"Q4","Dec",0.1457,FALSE
"EC-1604",2024-08-10,"CUST-149","Julian Evans","iPhone 15 Pro","Electronics",1,82900,82900,24497.55,"Houston","Texas","Central",2024,8,"Q3","Aug",0.2955,FALSE
"EC-1605",2024-12-20,"CUST-103","Michael Johnson","Waterproof Leather Jacket","Clothing",4,14900,59600,24704.96,"Los Angeles","California","West",2024,12,"Q4","Dec",0.4145,FALSE
"EC-1606",2025-11-15,"CUST-101","John Doe","Solid Oak Dining Table","Furniture",3,66000,198000,-27251.27,"Seattle","Washington","West",2025,11,"Q4","Nov",-0.1376,TRUE
"EC-1607",2024-03-24,"CUST-145","Matthew Turner","Premium Notebook Pack","Office Supplies",1,1200,1200,506.15,"Los Angeles","California","West",2024,3,"Q1","Mar",0.4218,FALSE
"EC-1608",2025-11-25,"CUST-102","Jane Smith","Gel Pen Set (12-pack)","Office Supplies",3,900,2700,1736.17,"Miami","Florida","South",2025,11,"Q4","Nov",0.643,FALSE
"EC-1609",2024-04-29,"CUST-113","Alexander Taylor","Heavy Duty Stapler","Office Supplies",3,1800,5400,2223.11,"Nashville","Tennessee","South",2024,4,"Q2","Apr",0.4117,FALSE
"EC-1610",2025-11-18,"CUST-143","Wyatt Perez","Premium Notebook Pack","Office Supplies",2,1200,2400,1401.36,"New York","New York","East",2025,11,"Q4","Nov",0.5839,FALSE
"EC-1611",2024-01-08,"CUST-106","Olivia Jones","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,1068.81,"Philadelphia","Pennsylvania","East",2024,1,"Q1","Jan",0.5344,FALSE
"EC-1612",2026-05-13,"CUST-138","Chloe Baker","Cotton Slim Fit T-Shirt","Clothing",5,2000,10000,3300.32,"Chicago","Illinois","Central",2026,5,"Q2","May",0.33,FALSE
"EC-1613",2024-04-14,"CUST-122","Abigail Clark","iPad Air","Electronics",3,49000,147000,21477.55,"Los Angeles","California","West",2024,4,"Q2","Apr",0.1461,FALSE
"EC-1614",2024-06-24,"CUST-107","James Garcia","Cotton Slim Fit T-Shirt","Clothing",5,2000,10000,3876.24,"Seattle","Washington","West",2024,6,"Q2","Jun",0.3876,FALSE
"EC-1615",2025-08-09,"CUST-112","Mia Thomas","Gel Pen Set (12-pack)","Office Supplies",4,900,3600,1578.84,"Miami","Florida","South",2025,8,"Q3","Aug",0.4386,FALSE
"EC-1616",2024-05-20,"CUST-129","Sebastian Young","Gel Pen Set (12-pack)","Office Supplies",1,900,900,344.4,"Los Angeles","California","West",2024,5,"Q2","May",0.3827,FALSE
"EC-1617",2024-04-12,"CUST-101","John Doe","Heavy Duty Stapler","Office Supplies",1,1800,1800,641.24,"Dallas","Texas","Central",2024,4,"Q2","Apr",0.3562,FALSE
"EC-1618",2025-06-13,"CUST-113","Alexander Taylor","Modern Sofa","Furniture",2,74500,149000,-11894.15,"Los Angeles","California","West",2025,6,"Q2","Jun",-0.0798,FALSE
"EC-1619",2026-05-20,"CUST-131","Jack King","Sony WH-1000XM5","Electronics",1,33000,33000,5334.06,"New York","New York","East",2026,5,"Q2","May",0.1616,FALSE
"EC-1620",2024-12-06,"CUST-135","Owen Scott","Heavy Duty Stapler","Office Supplies",1,1800,1800,963.16,"San Francisco","California","West",2024,12,"Q4","Dec",0.5351,FALSE
"EC-1621",2024-05-12,"CUST-125","Joseph Lee","Ergonomic Office Chair","Furniture",3,20500,61500,-2985.32,"Philadelphia","Pennsylvania","East",2024,5,"Q2","May",-0.0485,FALSE
"EC-1622",2025-06-26,"CUST-140","Camila Nelson","Modern Sofa","Furniture",1,74500,74500,-10594.38,"Los Angeles","California","West",2025,6,"Q2","Jun",-0.1422,FALSE
"EC-1623",2024-11-07,"CUST-125","Joseph Lee","Running Shoes","Clothing",3,9900,29700,14820.02,"Philadelphia","Pennsylvania","East",2024,11,"Q4","Nov",0.499,FALSE
"EC-1624",2025-06-15,"CUST-115","Ethan Jackson","iPad Air","Electronics",1,49000,49000,14342.37,"Boston","Massachusetts","East",2025,6,"Q2","Jun",0.2927,FALSE
"EC-1625",2025-12-22,"CUST-137","Gabriel Adams","iPad Air","Electronics",1,49000,49000,9614.35,"Chicago","Illinois","Central",2025,12,"Q4","Dec",0.1962,FALSE
"EC-1626",2024-04-12,"CUST-111","Lucas Anderson","Denim Jeans","Clothing",2,4900,9800,4797.68,"Atlanta","Georgia","South",2024,4,"Q2","Apr",0.4896,FALSE
"EC-1627",2026-01-22,"CUST-145","Matthew Turner","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,2057.03,"Dallas","Texas","Central",2026,1,"Q1","Jan",0.5143,FALSE
"EC-1628",2025-12-07,"CUST-147","Daniel Campbell","Running Shoes","Clothing",5,9900,49500,20522.41,"Chicago","Illinois","Central",2025,12,"Q4","Dec",0.4146,FALSE
"EC-1629",2026-01-21,"CUST-146","Lillian Phillips","Gel Pen Set (12-pack)","Office Supplies",1,900,900,574.69,"Chicago","Illinois","Central",2026,1,"Q1","Jan",0.6385,FALSE
"EC-1630",2024-09-20,"CUST-124","Elizabeth Lewis","iPad Air","Electronics",1,49000,49000,8306.15,"Los Angeles","California","West",2024,9,"Q3","Sep",0.1695,FALSE
"EC-1631",2024-10-01,"CUST-119","Matthew White","Dry Erase Whiteboard","Office Supplies",1,3700,3700,1707.45,"Seattle","Washington","West",2024,10,"Q4","Oct",0.4615,FALSE
"EC-1632",2024-04-23,"CUST-135","Owen Scott","Heavy Duty Stapler","Office Supplies",2,1800,3600,2055.79,"Miami","Florida","South",2024,4,"Q2","Apr",0.5711,FALSE
"EC-1633",2024-09-22,"CUST-133","Luke Lopez","Dry Erase Whiteboard","Office Supplies",2,3700,7400,3689.82,"San Francisco","California","West",2024,9,"Q3","Sep",0.4986,FALSE
"EC-1634",2024-07-25,"CUST-145","Matthew Turner","iPad Air","Electronics",3,49000,147000,31821.7,"Chicago","Illinois","Central",2024,7,"Q3","Jul",0.2165,FALSE
"EC-1635",2026-04-08,"CUST-141","Henry Carter","Denim Jeans","Clothing",5,4900,24500,8408.71,"Seattle","Washington","West",2026,4,"Q2","Apr",0.3432,FALSE
"EC-1636",2024-09-24,"CUST-149","Julian Evans","Modern Sofa","Furniture",2,74500,149000,34992.05,"Nashville","Tennessee","South",2024,9,"Q3","Sep",0.2348,TRUE
"EC-1637",2024-06-11,"CUST-148","Nora Parker","Waterproof Leather Jacket","Clothing",3,14900,44700,22594.93,"Boston","Massachusetts","East",2024,6,"Q2","Jun",0.5055,FALSE
"EC-1638",2025-11-22,"CUST-125","Joseph Lee","LED Desk Lamp","Furniture",3,4000,12000,1524.68,"Nashville","Tennessee","South",2025,11,"Q4","Nov",0.1271,FALSE
"EC-1639",2025-09-15,"CUST-117","Daniel Lee","Denim Jeans","Clothing",2,4900,9800,3705.56,"Boston","Massachusetts","East",2025,9,"Q3","Sep",0.3781,FALSE
"EC-1640",2024-02-01,"CUST-139","Carter Gonzalez","Ergonomic Office Chair","Furniture",1,20500,20500,4867.14,"Chicago","Illinois","Central",2024,2,"Q1","Feb",0.2374,FALSE
"EC-1641",2025-12-01,"CUST-112","Mia Thomas","Ergonomic Office Chair","Furniture",3,20500,61500,-5603.55,"Los Angeles","California","West",2025,12,"Q4","Dec",-0.0911,FALSE
"EC-1642",2025-07-19,"CUST-111","Lucas Anderson","Denim Jeans","Clothing",1,4900,4900,1623.52,"Seattle","Washington","West",2025,7,"Q3","Jul",0.3313,FALSE
"EC-1643",2025-05-04,"CUST-144","Layla Roberts","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,864.39,"Seattle","Washington","West",2025,5,"Q2","May",0.4802,FALSE
"EC-1644",2025-02-21,"CUST-143","Wyatt Perez","Dell XPS 15","Electronics",1,124000,124000,39850.86,"Los Angeles","California","West",2025,2,"Q1","Feb",0.3214,TRUE
"EC-1645",2025-05-02,"CUST-105","William Brown","Waterproof Leather Jacket","Clothing",3,14900,44700,20112.19,"Nashville","Tennessee","South",2025,5,"Q2","May",0.4499,FALSE
"EC-1646",2025-10-02,"CUST-113","Alexander Taylor","Heavy Duty Stapler","Office Supplies",1,1800,1800,1080.26,"Boston","Massachusetts","East",2025,10,"Q4","Oct",0.6001,FALSE
"EC-1647",2025-04-05,"CUST-132","Scarlett Wright","Waterproof Leather Jacket","Clothing",1,14900,14900,3973.58,"New York","New York","East",2025,4,"Q2","Apr",0.2667,FALSE
"EC-1648",2025-06-02,"CUST-121","Logan Martin","Gel Pen Set (12-pack)","Office Supplies",3,900,2700,1542.81,"Miami","Florida","South",2025,6,"Q2","Jun",0.5714,FALSE
"EC-1649",2024-07-21,"CUST-137","Gabriel Adams","Premium Notebook Pack","Office Supplies",3,1200,3600,2024.46,"Miami","Florida","South",2024,7,"Q3","Jul",0.5624,FALSE
"EC-1650",2024-01-11,"CUST-119","Matthew White","Ergonomic Office Chair","Furniture",1,20500,20500,4811.9,"Miami","Florida","South",2024,1,"Q1","Jan",0.2347,FALSE
"EC-1651",2025-08-11,"CUST-127","Jackson Hall","Modern Sofa","Furniture",3,74500,223500,42313.27,"New York","New York","East",2025,8,"Q3","Aug",0.1893,TRUE
"EC-1652",2025-09-04,"CUST-127","Jackson Hall","iPad Air","Electronics",2,49000,98000,31610.16,"Atlanta","Georgia","South",2025,9,"Q3","Sep",0.3226,FALSE
"EC-1653",2026-01-07,"CUST-142","Penelope Mitchell","Premium Notebook Pack","Office Supplies",3,1200,3600,1632.49,"Seattle","Washington","West",2026,1,"Q1","Jan",0.4535,FALSE
"EC-1654",2024-05-22,"CUST-147","Daniel Campbell","Cotton Slim Fit T-Shirt","Clothing",3,2000,6000,3056.08,"New York","New York","East",2024,5,"Q2","May",0.5093,FALSE
"EC-1655",2024-02-06,"CUST-102","Jane Smith","Premium Notebook Pack","Office Supplies",2,1200,2400,1136.08,"Miami","Florida","South",2024,2,"Q1","Feb",0.4734,FALSE
"EC-1656",2025-02-01,"CUST-145","Matthew Turner","LED Desk Lamp","Furniture",2,4000,8000,1730.35,"Nashville","Tennessee","South",2025,2,"Q1","Feb",0.2163,FALSE
"EC-1657",2025-04-29,"CUST-127","Jackson Hall","Ergonomic Office Chair","Furniture",4,20500,82000,-8840.64,"Chicago","Illinois","Central",2025,4,"Q2","Apr",-0.1078,FALSE
"EC-1658",2024-09-12,"CUST-112","Mia Thomas","Heavy Duty Stapler","Office Supplies",2,1800,3600,1515.53,"Houston","Texas","Central",2024,9,"Q3","Sep",0.421,FALSE
"EC-1659",2024-12-11,"CUST-104","Emily Davis","Solid Oak Dining Table","Furniture",1,66000,66000,-2836.81,"Seattle","Washington","West",2024,12,"Q4","Dec",-0.043,FALSE
"EC-1660",2025-11-19,"CUST-128","Sofia Allen","Dell XPS 15","Electronics",1,124000,124000,36396.49,"Philadelphia","Pennsylvania","East",2025,11,"Q4","Nov",0.2935,TRUE
"EC-1661",2025-02-15,"CUST-107","James Garcia","Gel Pen Set (12-pack)","Office Supplies",1,900,900,545.97,"Los Angeles","California","West",2025,2,"Q1","Feb",0.6066,FALSE
"EC-1662",2025-12-22,"CUST-131","Jack King","iPhone 15 Pro","Electronics",4,82900,331600,108251.62,"Philadelphia","Pennsylvania","East",2025,12,"Q4","Dec",0.3265,TRUE
"EC-1663",2026-04-06,"CUST-128","Sofia Allen","Running Shoes","Clothing",1,9900,9900,3924.86,"Seattle","Washington","West",2026,4,"Q2","Apr",0.3965,FALSE
"EC-1664",2025-09-21,"CUST-145","Matthew Turner","iPad Air","Electronics",2,49000,98000,12449.66,"Miami","Florida","South",2025,9,"Q3","Sep",0.127,FALSE
"EC-1665",2024-09-29,"CUST-113","Alexander Taylor","Dell XPS 15","Electronics",4,124000,496000,110532.86,"Philadelphia","Pennsylvania","East",2024,9,"Q3","Sep",0.2228,TRUE
"EC-1666",2024-02-08,"CUST-126","Avery Walker","Heavy Duty Stapler","Office Supplies",2,1800,3600,2225.52,"Atlanta","Georgia","South",2024,2,"Q1","Feb",0.6182,FALSE
"EC-1667",2025-02-21,"CUST-148","Nora Parker","Running Shoes","Clothing",3,9900,29700,7884.56,"Boston","Massachusetts","East",2025,2,"Q1","Feb",0.2655,FALSE
"EC-1668",2024-07-22,"CUST-110","Isabella Wilson","Ergonomic Office Chair","Furniture",3,20500,61500,-5764.44,"Atlanta","Georgia","South",2024,7,"Q3","Jul",-0.0937,FALSE
"EC-1669",2024-08-09,"CUST-101","John Doe","Waterproof Leather Jacket","Clothing",3,14900,44700,21669.07,"Boston","Massachusetts","East",2024,8,"Q3","Aug",0.4848,FALSE
"EC-1670",2024-06-11,"CUST-148","Nora Parker","Heavy Duty Stapler","Office Supplies",2,1800,3600,1335.84,"Miami","Florida","South",2024,6,"Q2","Jun",0.3711,FALSE
"EC-1671",2025-10-21,"CUST-141","Henry Carter","Gel Pen Set (12-pack)","Office Supplies",1,900,900,453.42,"Nashville","Tennessee","South",2025,10,"Q4","Oct",0.5038,FALSE
"EC-1672",2025-04-18,"CUST-103","Michael Johnson","Running Shoes","Clothing",1,9900,9900,3838.46,"Philadelphia","Pennsylvania","East",2025,4,"Q2","Apr",0.3877,FALSE
"EC-1673",2025-06-03,"CUST-101","John Doe","Heavy Duty Stapler","Office Supplies",4,1800,7200,3483.09,"Miami","Florida","South",2025,6,"Q2","Jun",0.4838,FALSE
"EC-1674",2024-10-02,"CUST-144","Layla Roberts","Solid Oak Dining Table","Furniture",1,66000,66000,-8759.92,"Los Angeles","California","West",2024,10,"Q4","Oct",-0.1327,FALSE
"EC-1675",2025-10-29,"CUST-107","James Garcia","Denim Jeans","Clothing",2,4900,9800,2989.96,"Boston","Massachusetts","East",2025,10,"Q4","Oct",0.3051,FALSE
"EC-1676",2024-12-31,"CUST-147","Daniel Campbell","Denim Jeans","Clothing",1,4900,4900,1547.44,"Miami","Florida","South",2024,12,"Q4","Dec",0.3158,FALSE
"EC-1677",2024-04-06,"CUST-109","Benjamin Miller","Solid Oak Dining Table","Furniture",1,66000,66000,-8170.52,"Philadelphia","Pennsylvania","East",2024,4,"Q2","Apr",-0.1238,FALSE
"EC-1678",2025-11-26,"CUST-102","Jane Smith","Waterproof Leather Jacket","Clothing",1,14900,14900,7308.41,"Los Angeles","California","West",2025,11,"Q4","Nov",0.4905,FALSE
"EC-1679",2025-07-11,"CUST-114","Charlotte Moore","Sony WH-1000XM5","Electronics",1,33000,33000,4132.44,"New York","New York","East",2025,7,"Q3","Jul",0.1252,FALSE
"EC-1680",2024-12-06,"CUST-121","Logan Martin","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,917.91,"San Francisco","California","West",2024,12,"Q4","Dec",0.51,FALSE
"EC-1681",2026-01-29,"CUST-144","Layla Roberts","Dry Erase Whiteboard","Office Supplies",2,3700,7400,3420.63,"Seattle","Washington","West",2026,1,"Q1","Jan",0.4622,FALSE
"EC-1682",2024-07-02,"CUST-129","Sebastian Young","iPhone 15 Pro","Electronics",3,82900,248700,81360.29,"Houston","Texas","Central",2024,7,"Q3","Jul",0.3271,TRUE
"EC-1683",2025-09-01,"CUST-118","Harper Thompson","Running Shoes","Clothing",5,9900,49500,14372.8,"Atlanta","Georgia","South",2025,9,"Q3","Sep",0.2904,FALSE
"EC-1684",2024-11-13,"CUST-112","Mia Thomas","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,865.25,"Seattle","Washington","West",2024,11,"Q4","Nov",0.4326,FALSE
"EC-1685",2024-03-09,"CUST-122","Abigail Clark","iPad Air","Electronics",3,49000,147000,34159.39,"Boston","Massachusetts","East",2024,3,"Q1","Mar",0.2324,FALSE
"EC-1686",2025-03-01,"CUST-128","Sofia Allen","Ergonomic Office Chair","Furniture",2,20500,41000,-5436.15,"Seattle","Washington","West",2025,3,"Q1","Mar",-0.1326,FALSE
"EC-1687",2024-09-24,"CUST-143","Wyatt Perez","Premium Notebook Pack","Office Supplies",2,1200,2400,1113.32,"Houston","Texas","Central",2024,9,"Q3","Sep",0.4639,FALSE
"EC-1688",2024-09-15,"CUST-125","Joseph Lee","Gel Pen Set (12-pack)","Office Supplies",3,900,2700,1046.38,"Los Angeles","California","West",2024,9,"Q3","Sep",0.3875,FALSE
"EC-1689",2025-01-12,"CUST-141","Henry Carter","Gel Pen Set (12-pack)","Office Supplies",1,900,900,529.55,"New York","New York","East",2025,1,"Q1","Jan",0.5884,FALSE
"EC-1690",2024-01-18,"CUST-135","Owen Scott","Heavy Duty Stapler","Office Supplies",2,1800,3600,1868.55,"Atlanta","Georgia","South",2024,1,"Q1","Jan",0.519,FALSE
"EC-1691",2024-08-29,"CUST-126","Avery Walker","Ergonomic Office Chair","Furniture",1,20500,20500,908.27,"San Francisco","California","West",2024,8,"Q3","Aug",0.0443,FALSE
"EC-1692",2024-06-26,"CUST-109","Benjamin Miller","Premium Notebook Pack","Office Supplies",1,1200,1200,540.46,"Nashville","Tennessee","South",2024,6,"Q2","Jun",0.4504,FALSE
"EC-1693",2025-01-26,"CUST-133","Luke Lopez","Solid Oak Dining Table","Furniture",1,66000,66000,8205.48,"Chicago","Illinois","Central",2025,1,"Q1","Jan",0.1243,FALSE
"EC-1694",2025-09-18,"CUST-114","Charlotte Moore","Dry Erase Whiteboard","Office Supplies",1,3700,3700,2202.75,"Atlanta","Georgia","South",2025,9,"Q3","Sep",0.5953,FALSE
"EC-1695",2025-05-02,"CUST-127","Jackson Hall","Ergonomic Office Chair","Furniture",2,20500,41000,-5875.9,"Boston","Massachusetts","East",2025,5,"Q2","May",-0.1433,FALSE
"EC-1696",2025-06-25,"CUST-112","Mia Thomas","Denim Jeans","Clothing",1,4900,4900,2048.16,"Boston","Massachusetts","East",2025,6,"Q2","Jun",0.418,FALSE
"EC-1697",2024-05-27,"CUST-114","Charlotte Moore","LED Desk Lamp","Furniture",1,4000,4000,354.73,"Nashville","Tennessee","South",2024,5,"Q2","May",0.0887,FALSE
"EC-1698",2026-03-29,"CUST-112","Mia Thomas","Waterproof Leather Jacket","Clothing",4,14900,59600,17288.79,"Atlanta","Georgia","South",2026,3,"Q1","Mar",0.2901,FALSE
"EC-1699",2025-11-04,"CUST-132","Scarlett Wright","Ergonomic Office Chair","Furniture",4,20500,82000,10070.93,"Nashville","Tennessee","South",2025,11,"Q4","Nov",0.1228,FALSE
"EC-1700",2025-03-23,"CUST-120","Evelyn Harris","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1349.88,"Boston","Massachusetts","East",2025,3,"Q1","Mar",0.3375,FALSE
"EC-1701",2024-10-03,"CUST-148","Nora Parker","Waterproof Leather Jacket","Clothing",2,14900,29800,13594.47,"New York","New York","East",2024,10,"Q4","Oct",0.4562,FALSE
"EC-1702",2024-06-28,"CUST-123","David Rodriguez","Waterproof Leather Jacket","Clothing",1,14900,14900,7505.94,"Miami","Florida","South",2024,6,"Q2","Jun",0.5038,FALSE
"EC-1703",2024-03-23,"CUST-122","Abigail Clark","LED Desk Lamp","Furniture",2,4000,8000,502.81,"Philadelphia","Pennsylvania","East",2024,3,"Q1","Mar",0.0629,FALSE
"EC-1704",2025-09-28,"CUST-104","Emily Davis","iPhone 15 Pro","Electronics",1,82900,82900,13231.8,"Houston","Texas","Central",2025,9,"Q3","Sep",0.1596,FALSE
"EC-1705",2025-05-20,"CUST-113","Alexander Taylor","Denim Jeans","Clothing",2,4900,9800,2560.23,"Houston","Texas","Central",2025,5,"Q2","May",0.2612,FALSE
"EC-1706",2026-01-16,"CUST-105","William Brown","Dell XPS 15","Electronics",2,124000,248000,33568.35,"Seattle","Washington","West",2026,1,"Q1","Jan",0.1354,TRUE
"EC-1707",2025-08-16,"CUST-136","Victoria Green","Waterproof Leather Jacket","Clothing",3,14900,44700,16791.26,"Atlanta","Georgia","South",2025,8,"Q3","Aug",0.3756,FALSE
"EC-1708",2024-02-09,"CUST-120","Evelyn Harris","Premium Notebook Pack","Office Supplies",2,1200,2400,1354.09,"Los Angeles","California","West",2024,2,"Q1","Feb",0.5642,FALSE
"EC-1709",2026-03-02,"CUST-133","Luke Lopez","Premium Notebook Pack","Office Supplies",3,1200,3600,1270.03,"San Francisco","California","West",2026,3,"Q1","Mar",0.3528,FALSE
"EC-1710",2024-06-05,"CUST-145","Matthew Turner","Cotton Slim Fit T-Shirt","Clothing",4,2000,8000,3374,"Seattle","Washington","West",2024,6,"Q2","Jun",0.4218,FALSE
"EC-1711",2025-02-21,"CUST-130","Ella Hernandez","LED Desk Lamp","Furniture",2,4000,8000,-383.75,"Miami","Florida","South",2025,2,"Q1","Feb",-0.048,FALSE
"EC-1712",2026-02-28,"CUST-109","Benjamin Miller","Modern Sofa","Furniture",1,74500,74500,-4833.43,"San Francisco","California","West",2026,2,"Q1","Feb",-0.0649,FALSE
"EC-1713",2024-08-02,"CUST-109","Benjamin Miller","LED Desk Lamp","Furniture",4,4000,16000,1146.31,"Seattle","Washington","West",2024,8,"Q3","Aug",0.0716,FALSE
"EC-1714",2024-08-23,"CUST-145","Matthew Turner","Heavy Duty Stapler","Office Supplies",3,1800,5400,2670.16,"Dallas","Texas","Central",2024,8,"Q3","Aug",0.4945,FALSE
"EC-1715",2025-01-09,"CUST-113","Alexander Taylor","Modern Sofa","Furniture",3,74500,223500,36858.86,"San Francisco","California","West",2025,1,"Q1","Jan",0.1649,TRUE
"EC-1716",2025-10-21,"CUST-146","Lillian Phillips","Gel Pen Set (12-pack)","Office Supplies",1,900,900,466.48,"Seattle","Washington","West",2025,10,"Q4","Oct",0.5183,FALSE
"EC-1717",2025-11-21,"CUST-141","Henry Carter","Waterproof Leather Jacket","Clothing",2,14900,29800,13186.35,"Philadelphia","Pennsylvania","East",2025,11,"Q4","Nov",0.4425,FALSE
"EC-1718",2024-10-21,"CUST-134","Grace Hill","Denim Jeans","Clothing",2,4900,9800,3101.66,"Seattle","Washington","West",2024,10,"Q4","Oct",0.3165,FALSE
"EC-1719",2025-06-04,"CUST-131","Jack King","Premium Notebook Pack","Office Supplies",1,1200,1200,510.29,"San Francisco","California","West",2025,6,"Q2","Jun",0.4252,FALSE
"EC-1720",2026-04-10,"CUST-129","Sebastian Young","iPhone 15 Pro","Electronics",1,82900,82900,22195.73,"Seattle","Washington","West",2026,4,"Q2","Apr",0.2677,FALSE
"EC-1721",2025-12-02,"CUST-127","Jackson Hall","Cotton Slim Fit T-Shirt","Clothing",4,2000,8000,3514.27,"Dallas","Texas","Central",2025,12,"Q4","Dec",0.4393,FALSE
"EC-1722",2025-06-14,"CUST-109","Benjamin Miller","Premium Notebook Pack","Office Supplies",3,1200,3600,1523.51,"Chicago","Illinois","Central",2025,6,"Q2","Jun",0.4232,FALSE
"EC-1723",2024-01-21,"CUST-128","Sofia Allen","Sony WH-1000XM5","Electronics",3,33000,99000,32057.26,"Los Angeles","California","West",2024,1,"Q1","Jan",0.3238,FALSE
"EC-1724",2024-12-28,"CUST-115","Ethan Jackson","Waterproof Leather Jacket","Clothing",4,14900,59600,21439.44,"Los Angeles","California","West",2024,12,"Q4","Dec",0.3597,FALSE
"EC-1725",2025-05-06,"CUST-112","Mia Thomas","LED Desk Lamp","Furniture",1,4000,4000,-199.64,"San Francisco","California","West",2025,5,"Q2","May",-0.0499,FALSE
"EC-1726",2026-05-15,"CUST-118","Harper Thompson","Dry Erase Whiteboard","Office Supplies",4,3700,14800,8604.19,"Boston","Massachusetts","East",2026,5,"Q2","May",0.5814,FALSE
"EC-1727",2025-01-06,"CUST-144","Layla Roberts","Heavy Duty Stapler","Office Supplies",2,1800,3600,1716.23,"Seattle","Washington","West",2025,1,"Q1","Jan",0.4767,FALSE
"EC-1728",2025-11-19,"CUST-115","Ethan Jackson","iPhone 15 Pro","Electronics",3,82900,248700,57644.35,"San Francisco","California","West",2025,11,"Q4","Nov",0.2318,TRUE
"EC-1729",2026-04-15,"CUST-116","Amelia Martin","LED Desk Lamp","Furniture",1,4000,4000,337.91,"Philadelphia","Pennsylvania","East",2026,4,"Q2","Apr",0.0845,FALSE
"EC-1730",2025-09-18,"CUST-123","David Rodriguez","Denim Jeans","Clothing",1,4900,4900,1294.78,"Atlanta","Georgia","South",2025,9,"Q3","Sep",0.2642,FALSE
